,Model A,Model B,Step,Score
1320,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.4015200436115265
1321,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.3535199761390686
1322,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.41880002617836
1323,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.46535998582839966
1324,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.47440001368522644
1325,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.5388000011444092
1326,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,85,0.2940800189971924
1327,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,85,0.29120001196861267
1328,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,85,0.2635200321674347
1329,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,85,0.311599999666214
1330,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,85,0.33776000142097473
1331,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,85,0.31007999181747437
1332,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,85,0.27632004022598267
1333,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,85,0.31632000207901
1334,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,85,0.3160799741744995
1335,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.36135998368263245
1336,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.31784000992774963
1337,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.32047998905181885
1338,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,85,0.363040030002594
1339,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,85,0.3227999806404114
1340,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,85,0.3086400032043457
1341,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,85,0.3492799997329712
1342,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,85,0.32687997817993164
1343,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,85,0.26207998394966125
1344,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,85,0.29896000027656555
1345,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,85,0.31216001510620117
1346,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.36735999584198
1347,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.32600000500679016
1348,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.3401600420475006
1349,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,85,0.36872002482414246
1350,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,85,0.32447996735572815
1351,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,85,0.34751999378204346
1352,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,85,0.30768001079559326
1353,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,85,0.26920002698898315
1354,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,85,0.3086399734020233
1355,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,85,0.2826399803161621
1356,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.3590400218963623
1357,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.3646400272846222
1358,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.3587999939918518
1359,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,85,0.28088000416755676
1360,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,85,0.31167998909950256
1361,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,85,0.29152002930641174
1362,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,85,0.2503200173377991
1363,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,85,0.27055999636650085
1364,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,85,0.26903998851776123
1365,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.3111199736595154
1366,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.311599999666214
1367,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.30831998586654663
1368,vit_base_patch16_224.mae,vit_large_patch16_224.mae,85,0.4028000235557556
1369,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,85,0.3564800024032593
1370,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,85,0.2888000011444092
1371,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,85,0.2861599922180176
1372,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,85,0.30528002977371216
1373,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.3463999927043915
1374,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.30423998832702637
1375,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.3327200412750244
1376,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,85,0.4995200037956238
1377,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,85,0.27560001611709595
1378,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,85,0.3211999833583832
1379,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,85,0.3330399990081787
1380,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.39104002714157104
1381,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.3656799793243408
1382,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.3712799847126007
1383,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,85,0.2702399790287018
1384,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,85,0.30640000104904175
1385,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,85,0.3261600136756897
1386,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.35208001732826233
1387,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.3468799889087677
1388,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.3664800226688385
1389,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,85,0.28703999519348145
1390,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,85,0.31407999992370605
1391,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.328000009059906
1392,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.26367998123168945
1393,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.29551997780799866
1394,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,85,0.46984001994132996
1395,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.3534400463104248
1396,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.3378399908542633
1397,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.38015997409820557
1398,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,85,0.352400004863739
1399,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.3253600001335144
1400,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.40943998098373413
1401,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,85,0.40272000432014465
1402,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.4216800332069397
1403,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,85,0.4721599817276001
1404,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,90,0.24448001384735107
1405,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,90,0.24903999269008636
1406,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,90,0.23215997219085693
1407,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,90,0.23719997704029083
1408,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,90,0.2722399830818176
1409,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,90,0.24720001220703125
1410,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,90,0.23880000412464142
1411,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,90,0.244159996509552
1412,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,90,0.2436000108718872
1413,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.27399998903274536
1414,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.25600001215934753
1415,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.2595199942588806
1416,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,90,0.32359999418258667
1417,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,90,0.2879999876022339
1418,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,90,0.26208001375198364
1419,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,90,0.289760023355484
1420,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,90,0.2773600220680237
1421,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,90,0.22832000255584717
1422,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,90,0.2523999810218811
1423,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,90,0.2598400413990021
1424,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.28592002391815186
1425,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2644800543785095
1426,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.2683199942111969
1427,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,90,0.320639967918396
1428,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,90,0.2751999795436859
1429,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,90,0.30880001187324524
1430,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,90,0.3022399842739105
1431,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,90,0.23344001173973083
1432,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,90,0.26319998502731323
1433,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,90,0.2611999809741974
1434,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.3071199953556061
1435,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2972800135612488
1436,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.309440016746521
1437,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,90,0.23639999330043793
1438,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,90,0.2626400291919708
1439,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,90,0.2804799973964691
1440,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,90,0.2242400199174881
1441,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,90,0.23240002989768982
1442,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,90,0.2380800098180771
1443,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.2683999836444855
1444,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.25440001487731934
1445,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.2738399803638458
1446,vit_base_patch16_224.mae,vit_large_patch16_224.mae,90,0.3185599744319916
1447,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,90,0.28384000062942505
1448,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,90,0.22407998144626617
1449,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,90,0.24888001382350922
1450,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,90,0.24008001387119293
1451,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.27535998821258545
1452,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2362399846315384
1453,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.24640001356601715
1454,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,90,0.364080011844635
1455,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,90,0.23472000658512115
1456,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,90,0.28839999437332153
1457,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,90,0.28167998790740967
1458,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.317359983921051
1459,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.28200000524520874
1460,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.30263999104499817
1461,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,90,0.23368000984191895
1462,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,90,0.26256000995635986
1463,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,90,0.26232001185417175
1464,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.29455995559692383
1465,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2715200185775757
1466,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.296640008687973
1467,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,90,0.2361600250005722
1468,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,90,0.24120000004768372
1469,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.26311999559402466
1470,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2428000122308731
1471,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.2338400036096573
1472,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,90,0.37911999225616455
1473,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.27848002314567566
1474,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.30103999376296997
1475,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.3332800269126892
1476,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,90,0.2789599895477295
1477,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.27080002427101135
1478,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.35040003061294556
1479,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,90,0.2938399910926819
1480,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.31231996417045593
1481,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,90,0.35464000701904297
1482,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,95,0.2085600048303604
1483,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,95,0.2091199904680252
1484,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,95,0.21407999098300934
1485,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,95,0.207519993185997
1486,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,95,0.2176000028848648
1487,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,95,0.20640000700950623
1488,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,95,0.2054399996995926
1489,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,95,0.206480011343956
1490,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,95,0.20272000133991241
1491,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.2263999879360199
1492,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.21143999695777893
1493,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.20735998451709747
1494,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,95,0.20528002083301544
1495,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,95,0.2077600061893463
1496,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,95,0.19680000841617584
1497,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,95,0.20608000457286835
1498,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,95,0.19592002034187317
1499,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,95,0.20815999805927277
1500,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,95,0.20880000293254852
1501,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,95,0.2070399969816208
1502,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.21367999911308289
1503,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.20367999374866486
1504,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.21040001511573792
1505,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,95,0.23264001309871674
1506,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,95,0.22176000475883484
1507,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,95,0.22415998578071594
1508,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,95,0.2136000096797943
1509,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,95,0.2045600265264511
1510,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,95,0.2162400186061859
1511,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,95,0.21568000316619873
1512,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.21432000398635864
1513,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.2085600048303604
1514,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.21136000752449036
1515,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,95,0.20664003491401672
1516,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,95,0.20760001242160797
1517,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,95,0.19976000487804413
1518,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,95,0.20280000567436218
1519,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,95,0.20815998315811157
1520,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,95,0.21055999398231506
1521,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.222880020737648
1522,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.21191999316215515
1523,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.20824000239372253
1524,vit_base_patch16_224.mae,vit_large_patch16_224.mae,95,0.26639997959136963
1525,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,95,0.22352001070976257
1526,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,95,0.21032002568244934
1527,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,95,0.20600001513957977
1528,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,95,0.19232000410556793
1529,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.2075200080871582
1530,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.20904001593589783
1531,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.19704000651836395
1532,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,95,0.22816000878810883
1533,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,95,0.20216000080108643
1534,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,95,0.21103999018669128
1535,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,95,0.20399999618530273
1536,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.21664001047611237
1537,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.22127999365329742
1538,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.2136000096797943
1539,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,95,0.20096001029014587
1540,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,95,0.2157600075006485
1541,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,95,0.21695999801158905
1542,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.21400001645088196
1543,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.2176000028848648
1544,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.22128000855445862
1545,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,95,0.21439999341964722
1546,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,95,0.2032800167798996
1547,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.2178400158882141
1548,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.20904001593589783
1549,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.20152001082897186
1550,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,95,0.24903997778892517
1551,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.2141599953174591
1552,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.244159996509552
1553,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.2553600072860718
1554,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,95,0.21104000508785248
1555,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.20552000403404236
1556,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.24991999566555023
1557,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,95,0.2123199999332428
1558,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.22023999691009521
1559,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,95,0.26639997959136963
